x0003,y0003
526975000,-111.8542328,
527000000,-111.5967255,
527025000,-111.8559952,
527050000,-111.8798065,
527075000,-112.0491104,
527100000,-111.8137207,
527125000,-111.8137054,
527150000,-112.0724869,
527175000,-112.0198898,
527200000,-112.0363693,
527225000,-111.8968048,
527250000,-111.8254471,
527275000,-112.0333023,
527300000,-111.981369,
527325000,-111.9051437,
527350000,-111.8694229,
527375000,-111.8302155,
527400000,-111.9362946,
527425000,-111.8417511,
527450000,-111.7801971,
527475000,-111.7803116,
527500000,-111.7631683,
527525000,-111.7461014,
527550000,-111.8950348,
527575000,-111.8403168,
527600000,-111.9414978,
527625000,-111.8883438,
527650000,-111.919548,
527675000,-111.9335785,
527700000,-111.9136353,
527725000,-112.0686188,
527750000,-111.8563461,
527775000,-111.8402481,
527800000,-111.9955826,
527825000,-111.9092102,
527850000,-111.9270248,
527875000,-111.9251709,
527900000,-111.9101639,
527925000,-111.9769287,
527950000,-111.9276047,
527975000,-112.181694,
528000000,-110.9788513,
528025000,-112.1391296,
528050000,-111.8450928,
528075000,-112.0404205,
528100000,-112.0211792,
528125000,-112.1492844,
528150000,-112.1393967,
528175000,-111.9496765,
528200000,-112.0948944,
528225000,-112.2426987,
528250000,-112.0656128,
528275000,-112.0606384,
528300000,-111.8944473,
528325000,-112.1841583,
528350000,-112.1396561,
528375000,-111.9089127,
528400000,-111.9427414,
528425000,-111.8821335,
528450000,-111.9198685,
528475000,-112.0012817,
528500000,-111.8229599,
528525000,-111.9871979,
528550000,-111.8237,
528575000,-111.7992554,
528600000,-111.9820023,
528625000,-112.1788177,
528650000,-112.0113373,
528675000,-112.0414581,
528700000,-112.0085754,
528725000,-112.0594788,
528750000,-111.963913,
528775000,-112.0403748,
528800000,-111.9000397,
528825000,-111.8919678,
528850000,-111.904953,
528875000,-111.9805145,
528900000,-111.9895859,
528925000,-111.9894485,
528950000,-111.9408722,
528975000,-111.9298706,
529000000,-111.9487686,
529025000,-111.9124451,
529050000,-111.997757,
529075000,-112.0055313,
529100000,-111.8784485,
529125000,-111.978241,
529150000,-111.9729919,
529175000,-112.0197449,
529200000,-111.952179,
529225000,-111.9798126,
529250000,-112.1091919,
529275000,-112.0796509,
529300000,-112.0722046,
529325000,-111.9122162,
529350000,-112.1176453,
529375000,-111.9415588,
529400000,-111.9454956,
529425000,-112.0583496,
529450000,-111.887207,
529475000,-112.0009689,
529500000,-111.8254166,
529525000,-112.1123123,
529550000,-112.0979767,
529575000,-112.0695801,
529600000,-111.9251251,
529625000,-112.0455246,
529650000,-111.9613495,
529675000,-112.1514587,
529700000,-112.1221771,
529725000,-112.0831757,
529750000,-112.0655975,
529775000,-112.1362762,
529800000,-112.0891418,
529825000,-112.0467987,
529850000,-112.0495911,
529875000,-112.0211487,
529900000,-112.0973206,
529925000,-112.1659851,
529950000,-112.0198212,
529975000,-112.0137329,
530000000,-111.5795975,
530025000,-111.9924545,
530050000,-112.0798035,
530075000,-112.1375351,
530100000,-112.0890427,
530125000,-112.1135864,
530150000,-112.1534271,
530175000,-112.0142975,
530200000,-112.005806,
530225000,-112.1136475,
530250000,-112.0432892,
530275000,-111.9321747,
530300000,-112.0858917,
530325000,-112.0289612,
530350000,-112.1213379,
530375000,-112.111908,
530400000,-112.061554,
530425000,-112.1440582,
530450000,-111.9915161,
530475000,-111.8899078,
530500000,-111.9036865,
530525000,-111.917511,
530550000,-112.0767059,
530575000,-112.1886597,
530600000,-112.034668,
530625000,-112.0500641,
530650000,-112.0888977,
530675000,-112.0697784,
530700000,-111.9791794,
530725000,-111.8954926,
530750000,-111.9813156,
530775000,-111.9973831,
530800000,-112.0871048,
530825000,-111.9771423,
530850000,-112.0294647,
530875000,-111.9712753,
530900000,-112.1142273,
530925000,-112.1778793,
530950000,-111.9818802,
530975000,-112.0573349,
531000000,-110.6068039,
531025000,-111.9745178,
531050000,-111.9670105,
531075000,-112.121048,
531100000,-112.0812912,
531125000,-112.0146637,
531150000,-112.1094131,
531175000,-112.1531982,
531200000,-112.0930328,
531225000,-112.2117004,
531250000,-112.026001,
531275000,-112.117569,
531300000,-112.0820007,
531325000,-112.1942596,
531350000,-112.0087128,
531375000,-112.1004028,
531400000,-112.0084534,
531425000,-111.9767456,
531450000,-111.9903412,
531475000,-112.1456985,
531500000,-111.8307571,
531525000,-111.9971771,
531550000,-112.1013336,
531575000,-112.0668945,
531600000,-112.0294647,
531625000,-111.977005,
531650000,-112.0774689,
531675000,-111.9129868,
531700000,-112.0452957,
531725000,-112.1787262,
531750000,-112.009964,
531775000,-111.9298477,
531800000,-111.9369812,
531825000,-111.992981,
531850000,-111.972168,
531875000,-111.780838,
531900000,-111.9031677,
531925000,-111.9275665,
531950000,-112.0015335,
531975000,-111.9874496,
532000000,-111.9460602,
532025000,-111.8624878,
532050000,-111.9702148,
532075000,-111.9287491,
532100000,-111.8905792,
532125000,-111.9674835,
532150000,-111.9312744,
532175000,-112.1054916,
532200000,-111.9485397,
532225000,-111.8287964,
532250000,-111.9210434,
532275000,-112.158577,
532300000,-112.0888367,
532325000,-112.1424561,
532350000,-111.9253235,
532375000,-112.0027542,
532400000,-111.9754486,
532425000,-112.0289459,
532450000,-111.9224472,
532475000,-111.9482269,
532500000,-111.9299622,
532525000,-111.9052887,
532550000,-111.8612595,
532575000,-111.9346237,
532600000,-111.9539642,
532625000,-112.0428467,
532650000,-111.9580078,
532675000,-112.0130463,
532700000,-112.0912476,
532725000,-111.9235306,
532750000,-111.9586868,
532775000,-112.06604,
532800000,-111.9689484,
532825000,-112.1032104,
532850000,-111.9519119,
532875000,-111.8573685,
532900000,-111.9009705,
532925000,-111.920784,
532950000,-111.915123,
532975000,-111.9614105,
533000000,-111.6755676,
533025000,-111.981514,
533050000,-111.9187851,
533075000,-112.0979156,
533100000,-112.0443344,
533125000,-112.0106812,
533150000,-111.9813156,
533175000,-112.0955811,
533200000,-111.8286133,
533225000,-111.9903412,
533250000,-111.9638062,
533275000,-111.8108444,
533300000,-111.7869415,
533325000,-111.9358826,
533350000,-111.9192581,
533375000,-112.0472031,
533400000,-111.8072128,
533425000,-111.7945862,
533450000,-111.7471924,
533475000,-111.6519852,
533500000,-111.7004395,
533525000,-111.7494354,
533550000,-111.7104797,
533575000,-111.758255,
533600000,-111.702774,
533625000,-111.878479,
533650000,-112.1243668,
533675000,-112.1171112,
533700000,-111.8883438,
533725000,-112.1465683,
533750000,-112.1095657,
533775000,-112.0670776,
533800000,-112.0692825,
533825000,-112.0085297,
533850000,-112.0203018,
533875000,-112.0612946,
533900000,-112.1352539,
533925000,-112.056488,
533950000,-112.1089859,
533975000,-112.1560822,
534000000,-111.1821747,
534025000,-112.1203537,
534050000,-112.001236,
534075000,-112.1894989,
534100000,-112.1045303,
534125000,-111.9668961,
534150000,-112.0419159,
534175000,-112.0611725,
534200000,-112.0359497,
534225000,-112.1287918,
534250000,-112.1086731,
534275000,-111.9099503,
534300000,-112.1230927,
534325000,-112.0841599,
534350000,-112.1156693,
534375000,-112.0414886,
534400000,-111.9761963,
534425000,-111.9069595,
534450000,-112.02668,
534475000,-112.1225128,
534500000,-112.0248795,
534525000,-112.0521088,
534550000,-111.9280243,
534575000,-112.13797,
534600000,-111.9722443,
534625000,-112.0058365,
534650000,-112.0819016,
534675000,-111.9801407,
534700000,-111.9689484,
534725000,-112.0498962,
534750000,-111.908638,
534775000,-111.956337,
534800000,-111.9629288,
534825000,-112.0276794,
534850000,-111.9712906,
534875000,-111.8589783,
534900000,-111.9326782,
534925000,-111.9089355,
534950000,-112.0727844,
534975000,-111.8024521,
535000000,-111.9236603,
535025000,-111.9761505,
535050000,-111.8820343,
535075000,-111.7893829,
535100000,-111.9521179,
535125000,-111.8923264,
535150000,-111.894165,
535175000,-111.8949585,
535200000,-111.8490982,
535225000,-111.7544708,
535250000,-111.9188995,
535275000,-111.9661331,
535300000,-111.8803711,
535325000,-111.9129257,
535350000,-112.1011505,
535375000,-111.9078674,
535400000,-111.8772507,
535425000,-111.9289398,
535450000,-111.9344482,
535475000,-111.8569183,
535500000,-111.8440857,
535525000,-112.0197372,
535550000,-111.9341278,
535575000,-112.1339417,
535600000,-112.0485077,
535625000,-112.0058899,
535650000,-112.0052719,
535675000,-111.9005966,
535700000,-112.1529465,
535725000,-111.9987869,
535750000,-111.9601898,
535775000,-112.087944,
535800000,-112.0157776,
535825000,-112.0283508,
535850000,-112.0131073,
535875000,-111.9316177,
535900000,-111.9610214,
535925000,-112.0003662,
535950000,-111.9573135,
535975000,-112.0035248,
536000000,-111.7433929,
536025000,-111.9704742,
536050000,-111.9994507,
536075000,-112.0149612,
536100000,-112.1416779,
536125000,-112.0515289,
536150000,-112.0224457,
536175000,-112.0908737,
536200000,-112.0116806,
536225000,-111.9331055,
536250000,-111.9515076,
536275000,-111.8985596,
536300000,-112.0016098,
536325000,-111.9589844,
536350000,-111.9503021,
536375000,-112.0456085,
536400000,-111.9204636,
536425000,-111.942482,
536450000,-111.823494,
536475000,-111.7669678,
536500000,-111.763031,
536525000,-111.7590942,
536550000,-111.9054489,
536575000,-112.0580597,
536600000,-112.0301361,
536625000,-111.9519958,
536650000,-111.9047546,
536675000,-111.9453812,
536700000,-112.0849686,
536725000,-112.1157532,
536750000,-112.0625,
536775000,-112.0038452,
536800000,-112.0593185,
536825000,-112.0084763,
536850000,-111.8828888,
536875000,-112.0775146,
536900000,-112.1585007,
536925000,-111.9609985,
536950000,-111.993515,
536975000,-111.9952011,
537000000,-110.7939606,
537025000,-112.0917587,
537050000,-111.8785248,
537075000,-111.9120636,
537100000,-111.9567032,
537125000,-112.0848923,
537150000,-111.9503021,
537175000,-112.0370865,
537200000,-112.1171494,
537225000,-112.0819931,
537250000,-112.0149612,
537275000,-111.9860077,
537300000,-112.0439148,
537325000,-111.8547211,
537350000,-111.9955292,
537375000,-111.9210892,
537400000,-111.9607239,
537425000,-111.9596863,
537450000,-112.0733337,
537475000,-111.8984528,
537500000,-111.9558792,
537525000,-111.8706207,
537550000,-111.9500427,
537575000,-111.9925766,
537600000,-112.0428314,
537625000,-111.8727112,
537650000,-112.1239014,
537675000,-112.0794678,
537700000,-111.9832001,
537725000,-112.0233917,
537750000,-112.0735779,
537775000,-111.9639664,
537800000,-112.0777054,
537825000,-111.925209,
537850000,-111.8286209,
537875000,-111.9490814,
537900000,-111.9216309,
537925000,-111.7884445,
537950000,-111.8763351,
537975000,-111.9472885,
538000000,-111.874176,
538025000,-111.9722366,
538050000,-112.1374359,
538075000,-112.1100769,
538100000,-111.9235916,
538125000,-112.0483704,
538150000,-111.9842987,
538175000,-112.0521622,
538200000,-112.1238556,
538225000,-112.0018768,
538250000,-111.8728714,
538275000,-112.0952759,
538300000,-111.9457932,
538325000,-112.0609283,
538350000,-112.0093079,
538375000,-112.1620026,
538400000,-112.0925827,
538425000,-112.0611115,
538450000,-112.0177536,
538475000,-112.0457764,
538500000,-111.9853058,
538525000,-112.0830078,
538550000,-111.9970779,
538575000,-111.8620224,
538600000,-112.0210648,
538625000,-112.1046448,
538650000,-111.8972778,
538675000,-112.008728,
538700000,-111.9668655,
538725000,-112.1648026,
538750000,-112.0071793,
538775000,-112.0452042,
538800000,-112.0827408,
538825000,-112.0685654,
538850000,-112.1556549,
538875000,-112.1999512,
538900000,-112.0194931,
538925000,-112.1083679,
538950000,-111.9771729,
538975000,-112.0754929,
539000000,-112.033699,
539025000,-112.058754,
539050000,-111.9594727,
539075000,-111.9741745,
539100000,-111.8897247,
539125000,-111.9736633,
539150000,-112.0107956,
539175000,-112.0314407,
539200000,-112.1349258,
539225000,-112.0202255,
539250000,-112.0028839,
539275000,-112.009491,
539300000,-112.0188904,
539325000,-112.0692825,
539350000,-112.1156006,
539375000,-112.0515366,
539400000,-111.9489365,
539425000,-112.1102905,
539450000,-112.0128632,
539475000,-111.8145905,
539500000,-111.7882919,
539525000,-111.762146,
539550000,-111.8810425,
539575000,-111.9036713,
539600000,-111.9847717,
539625000,-112.0993958,
539650000,-112.128479,
539675000,-111.9093018,
539700000,-112.0109482,
539725000,-112.0541687,
539750000,-111.9429398,
539775000,-112.0835266,
539800000,-111.9865494,
539825000,-111.9187164,
539850000,-111.9458008,
539875000,-112.0597916,
539900000,-111.9495316,
539925000,-112.0196991,
539950000,-111.9426346,
539975000,-112.0356369,
540000000,-111.7811127,
540025000,-112.0725555,
540050000,-111.919899,
540075000,-111.9724884,
540100000,-112.1026459,
540125000,-112.1003723,
540150000,-112.191124,
540175000,-112.1064301,
540200000,-112.1316147,
540225000,-112.0562744,
540250000,-111.8163605,
540275000,-112.0986633,
540300000,-112.0624084,
540325000,-112.0400696,
540350000,-112.0236282,
540375000,-112.1586533,
540400000,-112.1763229,
540425000,-112.1039734,
540450000,-111.9896774,
540475000,-112.0901184,
540500000,-111.9745483,
540525000,-111.8849945,
540550000,-112.0312042,
540575000,-112.0866241,
540600000,-112.0460434,
540625000,-111.9522018,
540650000,-112.0532684,
540675000,-111.8047409,
540700000,-111.9616318,
540725000,-111.9793854,
540750000,-111.8802185,
540775000,-111.9935989,
540800000,-111.9793777,
540825000,-111.9131012,
540850000,-111.8611603,
540875000,-112.0177841,
540900000,-111.9263077,
540925000,-112.0337372,
540950000,-111.8891983,
540975000,-111.8838348,
541000000,-111.79142,
541025000,-112.0555878,
541050000,-111.9073334,
541075000,-112.0009232,
541100000,-112.0128479,
541125000,-111.8815689,
541150000,-111.909317,
541175000,-111.9734268,
541200000,-111.9501495,
541225000,-111.9094696,
541250000,-112.0101242,
541275000,-112.1284332,
541300000,-112.0628738,
541325000,-111.8531342,
541350000,-112.0379028,
541375000,-111.9765091,
541400000,-111.9047165,
541425000,-112.0083618,
541450000,-111.936554,
541475000,-112.0434494,
541500000,-111.9590454,
541525000,-112.0004654,
541550000,-111.9989166,
541575000,-112.0626984,
541600000,-111.9939575,
541625000,-111.9473648,
541650000,-111.872467,
541675000,-111.9003754,
541700000,-112.1031647,
541725000,-111.9732361,
541750000,-112.007637,
541775000,-111.8320007,
541800000,-111.9099579,
541825000,-112.2306671,
541850000,-112.2174683,
541875000,-112.1444321,
541900000,-112.0350647,
541925000,-112.0948639,
541950000,-111.8842316,
541975000,-111.9665909,
542000000,-111.5007935,
542025000,-111.9630508,
542050000,-112.0040207,
542075000,-111.9318314,
542100000,-111.7357635,
542125000,-111.8038025,
542150000,-111.9617462,
542175000,-111.9818573,
542200000,-111.9060669,
542225000,-111.9343872,
542250000,-112.0589142,
542275000,-112.0072861,
542300000,-111.7991486,
542325000,-111.9826202,
542350000,-111.9261551,
542375000,-111.8431168,
542400000,-111.823204,
542425000,-111.8985443,
542450000,-111.8857651,
542475000,-111.8885422,
542500000,-111.9080048,
542525000,-111.9275589,
542550000,-111.9882126,
542575000,-111.9206314,
542600000,-111.9920425,
542625000,-111.942131,
542650000,-111.8416214,
542675000,-111.9649048,
542700000,-111.7259903,
542725000,-111.9415436,
542750000,-112.0366364,
542775000,-112.0015335,
542800000,-112.0600052,
542825000,-111.8887329,
542850000,-111.730545,
542875000,-111.9975433,
542900000,-111.8146362,
542925000,-111.9064484,
542950000,-111.9156647,
542975000,-111.9457932,
543000000,-110.8770599,
543025000,-111.9254608,
543050000,-111.8347321,
543075000,-111.9714355,
543100000,-112.0112915,
543125000,-111.8949127,
543150000,-111.9506454,
543175000,-112.0114517,
543200000,-111.9792099,
543225000,-112.0134583,
543250000,-111.9986267,
543275000,-112.0512314,
543300000,-112.0577621,
543325000,-111.9513626,
543350000,-111.8403244,
543375000,-111.951973,
543400000,-111.987793,
543425000,-111.9872665,
543450000,-111.981163,
543475000,-111.9251099,
543500000,-111.9197388,
543525000,-112.0020981,
543550000,-111.9316025,
543575000,-111.9897766,
543600000,-111.9671173,
543625000,-112.0092468,
543650000,-111.9287567,
543675000,-111.9072266,
543700000,-111.7953186,
543725000,-111.9686813,
543750000,-111.9033966,
543775000,-111.8544312,
543800000,-111.9245758,
543825000,-111.9632263,
543850000,-112.0136719,
543875000,-111.9020844,
543900000,-112.0015793,
543925000,-111.8569489,
543950000,-111.9280396,
543975000,-111.9591217,
544000000,-111.783493,
544025000,-111.5027924,
544050000,-111.7153091,
544075000,-111.6980286,
544100000,-111.8524323,
544125000,-111.9032745,
544150000,-111.6741257,
544175000,-111.8108749,
544200000,-112.1014023,
544225000,-111.9173584,
544250000,-111.7795868,
544275000,-111.9206696,
544300000,-112.0328979,
544325000,-111.9055099,
544350000,-111.9286346,
544375000,-111.9162292,
544400000,-111.84729,
544425000,-111.8759155,
544450000,-111.8105698,
544475000,-111.9398804,
544500000,-111.771431,
544525000,-111.9525757,
544550000,-112.0924683,
544575000,-111.7820358,
544600000,-111.893074,
544625000,-111.8706131,
544650000,-111.910408,
544675000,-111.9141083,
